Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
1390.87055016181	2.44600624900155e-4
1391.86731391586	2.52364098885585e-4
1392.8640776699	2.00516258851778e-4
1393.86084142395	2.30416775997371e-4
1394.85760517799	2.47280800170532e-4
1395.85436893204	2.57754563755221e-4
1396.85113268609	2.30615530567983e-4
1397.84789644013	2.27188519941365e-4
1398.84466019418	2.76485676318982e-4
1399.84142394822	2.90124455869026e-4
1400.83818770227	2.99622515197982e-4
1401.83495145631	2.91530795027753e-4
1402.83171521036	2.65102460002098e-4
1403.8284789644	2.56935454009667e-4
1404.82524271845	2.92383030535075e-4
1405.82200647249	3.03462092130264e-4
1406.81877022654	2.96240676064686e-4
1407.81553398058	3.11764612602658e-4
1408.81229773463	3.06280793313493e-4
1409.80906148867	3.01980467149336e-4
1410.80582524272	2.9271729958565e-4
1411.80258899677	3.2461439673603e-4
1412.79935275081	3.09084437332281e-4
1413.79611650486	3.2725843481175e-4
1414.7928802589	3.01727506786739e-4
1415.78964401295	2.83186114494926e-4
1416.78640776699	2.66177541543137e-4
1417.78317152104	1.99513451700052e-4
1418.77993527508	2.81656306587789e-4
1419.77669902913	3.36154207563093e-4
1420.77346278317	3.55011800308153e-4
1421.77022653722	3.44411556542166e-4
1422.76699029126	3.28438916503872e-4
1423.76375404531	3.72444985297159e-4
1424.76051779935	4.1924566381057e-4
1425.7572815534	4.01309569529257e-4
1426.75404530745	4.13078249255814e-4
1427.75080906149	3.80057887638186e-4
1428.74757281554	3.74911348832484e-4
1429.74433656958	4.53696456050028e-4
1430.74110032363	4.49341924093887e-4
1431.73786407767	4.53347129835013e-4
1432.73462783172	4.70337634189473e-4
1433.73139158576	4.40539505762074e-4
1434.72815533981	3.17022574425219e-4
1435.72491909385	3.4169825551002e-4
1436.7216828479	5.12729574954758e-4
1437.71844660194	5.38775458003628e-4
1438.71521035599	5.56940421184433e-4
1439.71197411003	5.71256773134292e-4
1440.70873786408	5.75906425513464e-4
1441.70550161813	5.79267184616544e-4
1442.70226537217	6.02976195744276e-4
1443.69902912622	6.20415403599058e-4
1444.69579288026	6.22670966832218e-4
1445.69255663431	5.60783009549604e-4
1446.68932038835	5.324243460427e-4
1447.6860841424	6.54137429079604e-4
1448.68284789644	6.59783865744726e-4
1449.67961165049	6.63505996794373e-4
1450.67637540453	6.50797750006741e-4
1451.67313915858	6.95165190746596e-4
1452.66990291262	6.59702557056748e-4
1453.66666666667	5.61111255734403e-4
1454.66343042071	4.11961007654342e-4
1455.66019417476	3.70692331356305e-4
1456.65695792881	4.6058661449792e-4
1457.65372168285	5.79598442234231e-4
1458.6504854369	7.27616391548379e-4
1459.64724919094	7.62536967318376e-4
1460.64401294499	8.00562330395967e-4
1461.64077669903	7.6531651987406e-4
1462.63754045308	6.44738747035955e-4
1463.63430420712	6.36508500952875e-4
1464.63106796117	7.92612147571476e-4
1465.62783171521	8.56644245070393e-4
1466.62459546926	8.9058309371888e-4
1467.6213592233	8.95145414544298e-4
1468.61812297735	8.95979581454292e-4
1469.61488673139	7.6038379280341e-4
1470.61165048544	5.62198383006994e-4
1471.60841423949	6.06421274968222e-4
1472.60517799353	7.86983779503684e-4
1473.60194174758	8.7805854433742e-4
1474.59870550162	7.61943715039427e-4
1475.59546925567	9.29189663343868e-4
1476.59223300971	0.00103531858118504
1477.58899676376	0.00105161946740813
1478.5857605178	0.00104114269239056
1479.58252427185	9.80591811310242e-4
1480.57928802589	0.00102897349208989
1481.57605177994	0.00107916203260237
1482.57281553398	0.00108506745249586
1483.56957928803	0.00107875548916248
1484.56634304207	9.93269943768993e-4
1485.56310679612	8.55292111703652e-4
1486.55987055017	8.82918997018756e-4
1487.55663430421	7.90356584338316e-4
1488.55339805826	7.03208727990616e-4
1489.5501618123	8.10846373708707e-4
1490.54692556635	9.99479518384182e-4
1491.54368932039	0.00102259226580008
1492.54045307444	0.00102331199826033
1493.53721682848	8.97714166797817e-4
1494.53398058253	7.00736341589515e-4
1495.53074433657	7.96424621607766e-4
1496.52750809062	8.28893891006878e-4
1497.52427184466	7.53716480389235e-4
1498.52103559871	9.11325843451869e-4
1499.51779935275	9.29569103887764e-4
1500.5145631068	9.12777354103916e-4
1501.51132686085	9.55657146997067e-4
1502.50809061489	8.85171548819028e-4
